cart_id,customer_id,product_id,cart_date,items_in_cart,cart_value,session_minutes,abandoned,traffic_source
9611,660,147,2024-12-18,2,44.2,45,0,Direct
9612,495,173,2024-04-19,4,728.96,26,0,Direct
9613,235,101,2024-06-06,3,116.47,30,1,Social
9614,132,221,2024-02-14,5,317.64,24,1,Direct
9615,857,127,2024-11-23,1,210.82,47,0,Direct
9616,660,268,2024-02-22,2,397.44,12,1,Direct
9617,639,360,2024-03-28,1,625.44,13,0,Ads
9618,869,197,2024-04-14,3,387.36,10,1,Direct
9619,625,97,2024-02-03,2,1014.47,11,1,Ads
9620,422,300,2024-02-08,5,561.21,46,0,Ads
9621,338,121,2024-11-07,2,320.75,41,0,Social
9622,267,58,2024-03-19,3,578.52,12,1,Social
9623,27,239,2024-10-11,4,524.44,46,1,Social
9624,899,279,2024-10-21,2,380.21,31,1,Direct
9625,700,36,2024-10-10,1,765.78,59,0,Social
9626,537,312,2024-10-09,2,609.17,31,0,Email
9627,36,195,2024-11-27,2,674.3,9,0,Ads
9628,923,299,2024-04-03,4,611.42,56,1,Ads
9629,476,115,2024-04-08,1,782.91,31,0,Social
9630,870,76,2024-05-14,1,974.66,38,0,Ads
9631,713,239,2024-06-30,3,1109.2,44,1,Ads
9632,922,15,2024-06-11,1,617.85,48,0,Email
9633,626,289,2024-09-19,1,531.82,38,0,Ads
9634,913,281,2024-06-24,1,85.96,3,1,Social
9635,49,38,2024-01-25,5,1055.91,31,0,Email
9636,582,178,2024-09-25,1,1094.7,7,1,Social
9637,763,31,2024-12-07,4,555.67,3,1,Email
9638,145,61,2024-09-07,3,312.05,8,1,Direct
9639,422,54,2024-11-24,3,1135.17,53,0,Social
9640,626,59,2024-07-31,3,156.39,12,0,Social
9641,32,69,2024-10-06,5,441.3,48,1,Ads
9642,871,360,2024-06-08,2,599.2,57,1,Ads
9643,11,184,2024-10-11,3,611.74,37,0,Social
9644,343,223,2024-04-22,1,891.94,10,1,Email
9645,730,302,2024-09-04,5,667.54,60,0,Ads
9646,155,105,2024-08-03,4,768.6,37,1,Email
9647,472,131,2024-06-28,2,122.16,28,1,Email
9648,361,231,2024-01-05,3,892.57,17,1,Direct
9649,287,339,2024-01-12,4,233.51,56,0,Email
9650,584,14,2024-07-13,5,645.62,39,1,Email
9651,912,334,2024-07-16,2,506.62,31,1,Ads
9652,859,344,2024-06-27,3,942.44,37,1,Email
9653,158,108,2024-07-13,2,518.08,18,0,Social
9654,982,281,2024-04-23,3,971.97,2,0,Email
9655,905,127,2024-10-26,2,383.59,50,0,Social
9656,769,354,2024-05-14,5,881.87,9,1,Direct
9657,168,60,2024-09-27,2,758.39,18,0,Email
9658,870,114,2024-03-23,1,900.42,1,0,Ads
9659,947,308,2024-03-07,5,646.01,39,0,Ads
9660,161,243,2024-12-21,5,443.77,56,0,Social
9661,687,212,2024-02-16,3,882.01,35,1,Ads
9662,797,145,2024-10-09,4,563.53,1,0,Ads
9663,324,371,2024-09-09,2,112.28,55,0,Email
9664,381,264,2024-08-09,2,1101.09,15,0,Social
9665,343,377,2024-02-19,2,532.55,46,1,Direct
9666,771,81,2024-04-04,2,198.7,52,1,Direct
9667,859,271,2024-07-28,5,284.2,22,1,Social
9668,909,167,2024-11-07,2,482.9,34,0,Ads
9669,383,174,2024-03-21,5,519.18,43,0,Direct
9670,986,38,2024-01-17,2,199.49,28,0,Ads
9671,807,386,2024-04-11,1,354.77,11,1,Ads
9672,842,304,2024-06-11,3,145.0,41,0,Social
9673,696,68,2024-08-02,1,159.68,51,0,Ads
9674,167,398,2024-05-09,3,238.71,46,1,Direct
9675,655,148,2024-08-03,5,69.5,39,0,Ads
9676,681,94,2024-08-26,5,119.85,53,0,Email
9677,851,313,2024-06-26,1,108.3,43,1,Ads
9678,940,232,2024-01-23,1,58.17,41,1,Ads
9679,644,21,2024-08-19,5,1079.62,3,1,Direct
9680,947,372,2024-12-14,3,307.25,29,1,Social
9681,239,6,2024-08-25,1,526.51,20,1,Social
9682,435,123,2024-06-23,4,787.31,6,1,Social
9683,885,304,2024-02-26,5,456.75,55,0,Direct
9684,504,154,2024-12-27,5,1015.06,18,0,Ads
9685,64,367,2024-10-27,4,959.03,26,1,Social
9686,897,86,2024-07-13,3,584.63,34,0,Social
9687,331,348,2024-03-19,4,20.34,59,0,Email
9688,605,274,2024-10-29,4,669.73,2,1,Ads
9689,488,269,2024-07-04,1,578.94,38,0,Direct
9690,41,306,2024-09-11,1,904.63,5,0,Social
9691,792,11,2024-11-21,5,330.29,38,1,Social
9692,310,143,2024-08-08,4,460.77,22,0,Ads
9693,592,175,2024-08-26,4,645.62,54,0,Email
9694,959,107,2024-01-09,1,309.97,8,0,Social
9695,147,173,2024-06-13,5,914.21,30,1,Direct
9696,480,205,2024-04-16,5,28.74,44,1,Direct
9697,540,338,2024-03-08,4,453.73,7,1,Ads
9698,664,310,2024-04-11,3,851.4,9,0,Direct
9699,129,105,2024-04-13,3,369.94,53,0,Direct
9700,90,136,2024-07-04,1,1128.91,28,0,Ads
9701,619,267,2024-05-29,2,645.04,22,0,Direct
9702,906,26,2024-09-19,1,1025.35,37,1,Email
9703,110,299,2024-09-02,4,35.4,37,1,Direct
9704,126,363,2024-09-27,5,339.41,57,1,Social
9705,172,42,2024-09-03,2,309.45,4,1,Email
9706,846,78,2024-10-30,2,1147.53,21,1,Direct
9707,1,348,2024-09-16,4,389.49,26,0,Social
9708,531,238,2024-02-07,4,675.75,8,1,Ads
9709,305,367,2024-03-04,1,999.66,53,1,Email
9710,26,400,2024-04-02,4,423.14,29,0,Email
9711,975,89,2024-01-24,4,1008.86,47,1,Ads
9712,280,74,2024-07-02,3,488.31,7,0,Email
9713,408,56,2024-07-29,3,1044.15,21,0,Email
9714,31,314,2024-10-19,2,905.64,37,0,Social
9715,432,11,2024-10-02,4,862.76,6,0,Ads
9716,383,133,2024-08-26,4,189.11,37,1,Direct
9717,388,196,2024-12-01,4,779.49,32,0,Direct
9718,75,62,2024-12-30,3,964.85,3,0,Direct
9719,514,65,2024-01-12,2,373.32,50,1,Social
9720,566,255,2024-07-14,3,742.73,8,0,Social
9721,712,47,2024-12-30,1,947.66,21,0,Social
9722,512,235,2024-09-18,1,629.97,21,1,Direct
9723,932,230,2024-05-10,2,589.62,37,0,Email
9724,875,210,2024-01-16,5,227.83,19,0,Email
9725,654,25,2024-03-14,4,941.1,40,1,Direct
9726,68,376,2024-11-02,1,353.08,37,1,Social
9727,148,88,2024-12-30,5,916.76,39,0,Ads
9728,255,303,2024-03-08,1,1093.75,39,0,Ads
9729,945,188,2024-05-02,3,830.1,19,1,Social
9730,816,242,2024-04-25,2,825.06,41,0,Social
9731,466,395,2024-09-18,3,583.11,3,0,Direct
9732,334,64,2024-11-16,2,199.48,24,1,Social
9733,535,390,2024-02-14,3,148.97,56,0,Ads
9734,462,59,2024-09-18,3,1055.83,19,1,Ads
9735,168,81,2024-04-24,4,531.34,20,0,Ads
9736,938,284,2024-04-02,1,888.11,40,1,Social
9737,862,184,2024-09-18,3,720.73,39,0,Ads
9738,376,234,2024-03-28,1,187.63,3,1,Ads
9739,19,154,2024-10-29,3,538.79,16,0,Ads
9740,962,366,2024-04-10,3,753.61,34,1,Social
9741,388,2,2024-06-01,2,637.61,5,1,Email
9742,618,16,2024-01-17,3,724.66,13,0,Ads
9743,394,95,2024-12-20,5,238.59,16,1,Email
9744,626,110,2024-06-30,2,995.43,11,1,Ads
9745,820,278,2024-06-11,4,214.94,27,0,Direct
9746,893,210,2024-09-01,5,59.4,29,1,Email
9747,485,386,2024-01-27,4,530.03,23,0,Ads
9748,216,139,2024-04-27,4,953.71,13,0,Email
9749,746,229,2024-10-27,2,649.39,32,1,Ads
9750,745,56,2024-10-26,1,297.27,51,0,Email
9751,885,230,2024-02-22,3,1175.91,5,1,Ads
9752,264,130,2024-06-26,4,761.19,36,1,Direct
9753,755,366,2024-09-28,3,1057.27,29,0,Ads
9754,343,45,2024-06-15,4,819.52,40,0,Social
9755,395,382,2024-03-03,4,609.59,40,0,Social
9756,122,265,2024-08-02,1,764.85,25,0,Email
9757,285,78,2024-03-04,3,683.44,2,1,Direct
9758,570,94,2024-02-15,3,964.94,22,0,Social
9759,637,206,2024-01-28,4,774.79,50,0,Direct
9760,769,389,2024-01-18,1,271.12,42,1,Ads
9761,5,330,2024-06-29,4,383.93,43,1,Ads
9762,966,253,2024-05-23,1,171.4,32,0,Email
9763,581,243,2024-01-23,2,941.7,8,1,Ads
9764,686,201,2024-09-26,2,714.2,58,1,Social
9765,403,210,2024-02-06,4,966.25,21,1,Social
9766,1000,22,2024-09-03,4,854.33,46,0,Social
9767,614,277,2024-12-07,4,972.1,22,0,Social
9768,395,135,2024-02-07,3,448.43,17,1,Social
9769,457,202,2024-12-29,3,1155.56,38,0,Ads
9770,140,62,2024-10-22,1,113.0,22,1,Direct
9771,297,301,2024-08-28,5,84.31,8,1,Ads
9772,137,108,2024-02-18,1,382.04,49,0,Direct
9773,469,163,2024-11-01,2,829.78,26,1,Direct
9774,864,282,2024-07-04,3,1168.26,30,0,Social
9775,287,116,2024-04-25,2,758.38,13,0,Direct
9776,329,280,2024-01-25,5,1031.77,45,0,Email
9777,945,32,2024-01-04,1,289.53,41,0,Social
9778,901,262,2024-08-23,1,420.51,12,1,Social
9779,785,183,2024-08-28,4,881.36,57,0,Email
9780,726,316,2024-02-16,5,373.45,1,0,Ads
9781,234,63,2024-09-29,2,1053.49,3,0,Social
9782,702,68,2024-04-17,3,1140.0,48,1,Ads
9783,557,312,2024-07-22,1,746.48,15,1,Direct
9784,832,63,2024-03-24,1,142.87,6,0,Social
9785,680,113,2024-07-12,5,434.31,4,1,Direct
9786,320,7,2024-05-21,2,323.59,24,0,Email
9787,91,311,2024-05-13,2,610.59,27,0,Email
9788,202,400,2024-01-24,5,190.65,13,0,Social
9789,337,77,2024-09-18,3,78.78,47,0,Social
9790,396,250,2024-05-08,1,704.09,60,0,Email
9791,600,22,2024-06-14,1,72.2,41,0,Email
9792,68,53,2024-06-08,5,442.98,7,1,Email
9793,105,362,2024-03-17,5,897.2,11,1,Direct
9794,818,347,2024-05-23,5,22.27,16,0,Social
9795,286,22,2024-05-16,1,491.98,3,0,Social
9796,170,301,2024-11-08,3,129.3,12,0,Email
9797,664,220,2024-12-30,1,944.88,3,0,Email
9798,753,140,2024-05-08,4,1080.33,11,1,Email
9799,740,194,2024-03-07,1,624.16,19,1,Ads
9800,769,128,2024-03-26,1,877.92,47,1,Social
9801,871,78,2024-08-06,1,292.66,12,0,Direct
9802,268,136,2024-01-15,2,252.94,11,0,Direct
9803,513,382,2024-05-29,1,922.07,26,1,Ads
9804,876,85,2024-03-12,2,748.97,43,0,Direct
9805,886,376,2024-01-30,3,571.78,9,0,Direct
9806,955,286,2024-10-16,4,1024.1,54,1,Social
9807,507,139,2024-05-24,5,31.98,18,1,Ads
9808,746,343,2024-06-28,5,983.49,14,1,Email
9809,345,104,2024-02-12,1,714.05,6,1,Ads
9810,397,21,2024-08-26,3,993.61,16,0,Social
9811,340,285,2024-08-29,3,989.49,32,1,Ads
9812,819,116,2024-10-22,4,386.57,8,0,Email
9813,814,240,2024-04-19,1,627.13,11,0,Direct
9814,175,55,2024-06-15,2,219.44,43,0,Social
9815,979,8,2024-12-10,3,177.79,47,0,Direct
9816,940,156,2024-03-21,1,836.19,52,0,Email
9817,128,199,2024-04-15,3,199.11,26,1,Ads
9818,378,35,2024-12-06,1,625.64,19,1,Email
9819,371,300,2024-05-07,3,1181.03,57,0,Ads
9820,603,200,2024-07-21,5,493.49,33,0,Direct
9821,274,277,2024-01-21,2,432.36,42,1,Email
9822,351,67,2024-09-21,1,1015.75,47,0,Ads
9823,454,9,2024-10-20,2,1044.54,4,1,Social
9824,345,126,2024-10-27,2,61.86,3,0,Email
9825,696,61,2024-10-20,3,1073.93,24,0,Email
9826,756,293,2024-10-18,5,443.53,2,1,Social
9827,139,261,2024-07-10,4,535.11,21,1,Email
9828,74,64,2024-03-18,5,1091.55,12,1,Email
9829,67,135,2024-03-09,5,86.99,1,1,Direct
9830,498,228,2024-05-03,3,63.14,11,1,Direct
9831,886,234,2024-03-27,5,716.18,3,0,Direct
9832,406,58,2024-01-25,3,1150.25,21,1,Email
9833,825,124,2024-07-19,2,654.99,57,1,Direct
9834,968,68,2024-10-16,2,1162.14,37,1,Email
9835,523,292,2024-06-20,5,560.89,48,1,Email
9836,671,333,2024-05-02,1,106.45,30,1,Direct
9837,744,377,2024-02-05,5,377.17,42,1,Direct
9838,607,166,2024-03-09,1,102.12,24,1,Social
9839,275,186,2024-08-03,5,784.05,47,0,Email
9840,516,243,2024-07-02,4,624.13,25,0,Ads
9841,392,239,2024-11-01,5,944.14,17,0,Social
9842,843,19,2024-01-26,2,1046.99,35,0,Direct
9843,541,184,2024-07-02,4,103.57,52,1,Ads
9844,412,133,2024-03-02,3,72.73,60,0,Social
9845,528,269,2024-02-25,1,418.01,7,1,Social
9846,825,20,2024-02-23,2,451.5,18,1,Email
9847,868,337,2024-04-17,3,118.45,9,1,Direct
9848,289,344,2024-02-07,3,1013.61,46,0,Ads
9849,132,307,2024-10-11,2,444.86,3,1,Direct
9850,813,92,2024-03-21,2,907.71,11,1,Email
9851,680,254,2024-01-13,2,189.58,7,1,Social
9852,617,356,2024-06-27,5,848.67,8,1,Email
9853,712,26,2024-10-25,5,461.39,10,0,Ads
9854,228,4,2024-07-31,4,468.46,24,0,Ads
9855,880,93,2024-08-08,2,141.41,2,1,Ads
9856,197,223,2024-03-10,4,822.56,45,1,Direct
9857,957,323,2024-12-18,3,334.04,40,0,Direct
9858,821,69,2024-03-29,1,919.04,41,0,Ads
9859,528,75,2024-02-25,1,327.12,4,0,Social
9860,408,283,2024-12-24,5,331.56,59,0,Email
9861,597,309,2024-09-22,5,224.38,50,1,Ads
9862,727,253,2024-05-14,1,1066.55,38,0,Direct
9863,462,27,2024-03-07,3,1050.83,47,0,Social
9864,93,101,2024-11-07,3,1194.74,59,0,Email
9865,519,40,2024-04-18,4,450.15,54,0,Direct
9866,351,85,2024-02-27,3,356.54,50,0,Ads
9867,146,76,2024-03-31,3,797.0,58,0,Ads
9868,372,342,2024-05-10,4,1054.03,39,1,Ads
9869,167,378,2024-05-16,4,322.22,21,0,Social
9870,52,149,2024-09-18,5,289.47,11,0,Social
9871,608,377,2024-07-06,4,109.65,44,1,Email
9872,434,237,2024-11-03,4,359.4,25,1,Direct
9873,905,388,2024-05-06,1,149.61,4,1,Ads
9874,876,290,2024-02-22,1,369.02,24,1,Direct
9875,622,88,2024-01-28,2,633.86,23,1,Social
9876,974,289,2024-02-18,1,457.99,15,0,Email
9877,853,28,2024-09-24,5,930.06,26,1,Social
9878,450,260,2024-06-19,5,600.86,52,1,Direct
9879,842,272,2024-08-07,4,340.23,13,1,Ads
9880,364,237,2024-06-22,5,1160.58,35,1,Email
9881,182,351,2024-07-09,2,394.02,2,1,Email
9882,917,4,2024-01-04,4,396.05,1,1,Social
9883,532,260,2024-09-27,4,1112.29,58,0,Email
9884,490,130,2024-02-13,5,824.65,48,1,Direct
9885,779,230,2024-05-05,1,701.0,26,1,Social
9886,90,151,2024-09-22,3,703.02,9,0,Social
9887,185,154,2024-04-14,1,1186.85,59,0,Social
9888,138,295,2024-04-29,5,663.75,30,1,Email
9889,970,31,2024-03-05,5,567.21,47,0,Ads
9890,895,207,2024-03-17,3,204.86,45,1,Email
9891,705,271,2024-09-01,3,760.22,19,0,Ads
9892,41,10,2024-01-22,2,1098.67,46,0,Ads
9893,534,260,2024-12-11,5,548.82,30,0,Social
9894,868,67,2024-05-06,5,750.34,53,0,Email
9895,170,118,2024-02-09,5,344.86,2,1,Email
9896,551,160,2024-02-20,4,1181.18,58,0,Direct
9897,470,274,2024-08-26,4,374.36,47,0,Email
9898,893,138,2024-03-20,3,948.41,23,1,Direct
9899,664,248,2024-03-28,4,77.54,34,0,Direct
9900,170,242,2024-04-17,3,1122.15,24,0,Email
9901,930,136,2024-12-25,2,911.73,51,0,Social
9902,724,289,2024-08-07,5,961.32,39,0,Ads
9903,570,87,2024-10-11,2,605.48,13,0,Direct
9904,116,323,2024-01-04,1,517.19,39,1,Social
9905,370,351,2024-05-24,3,1010.23,23,1,Ads
9906,75,397,2024-04-10,1,635.1,50,0,Email
9907,164,359,2024-05-09,1,615.74,20,0,Social
9908,484,322,2024-04-11,4,487.84,46,0,Direct
9909,738,6,2024-11-07,1,985.82,8,0,Direct
9910,683,60,2024-11-26,3,41.87,56,0,Social
9911,30,152,2024-09-29,1,903.12,24,1,Ads
9912,693,63,2024-07-27,4,95.31,15,0,Email
9913,833,226,2024-02-02,5,1134.74,57,1,Social
9914,569,146,2024-01-05,3,501.93,24,1,Social
9915,621,372,2024-08-31,3,1186.79,60,0,Email
9916,241,79,2024-06-16,1,913.67,9,0,Direct
9917,431,303,2024-11-07,4,959.67,45,1,Direct
9918,657,199,2024-11-14,3,1140.0,53,0,Direct
9919,772,95,2024-06-09,5,1044.38,48,1,Direct
9920,458,361,2024-04-19,4,662.89,25,0,Social
9921,453,329,2024-06-30,5,707.21,45,1,Direct
9922,375,3,2024-10-07,3,688.95,43,1,Direct
9923,729,267,2024-07-19,1,988.58,32,1,Ads
9924,109,55,2024-08-17,5,258.98,60,0,Direct
9925,990,94,2024-10-12,2,211.16,60,0,Email
9926,158,322,2024-08-24,4,337.45,19,0,Direct
9927,262,192,2024-07-31,1,892.08,49,0,Direct
9928,935,148,2024-05-17,3,1058.71,10,0,Direct
9929,5,30,2024-07-16,2,875.84,11,0,Social
9930,736,283,2024-06-01,4,319.55,40,1,Direct
9931,1000,87,2024-02-17,3,1160.07,36,1,Email
9932,126,227,2024-02-09,3,531.09,30,1,Ads
9933,2,282,2024-01-16,1,598.55,44,0,Direct
9934,705,246,2024-05-20,4,209.93,46,0,Direct
9935,137,103,2024-11-24,3,139.95,19,0,Social
9936,765,18,2024-05-19,1,135.91,30,1,Email
9937,789,50,2024-03-24,1,959.99,12,0,Direct
9938,469,97,2024-05-19,1,1092.87,32,0,Ads
9939,741,60,2024-05-10,1,185.93,35,0,Direct
9940,504,159,2024-05-12,5,18.39,58,1,Email
9941,433,296,2024-03-13,1,956.29,44,1,Direct
9942,708,241,2024-10-01,1,892.99,5,0,Social
9943,662,25,2024-05-28,5,1074.72,11,0,Ads
9944,228,270,2024-10-13,5,457.73,1,1,Direct
9945,870,320,2024-04-11,3,671.49,45,1,Email
9946,528,343,2024-11-18,5,1198.06,28,0,Social
9947,345,364,2024-12-02,1,534.76,48,1,Ads
9948,13,356,2024-06-26,1,957.07,7,1,Ads
9949,392,260,2024-06-04,5,219.34,15,0,Social
9950,543,354,2024-07-20,5,1098.38,24,1,Ads
9951,967,9,2024-09-20,1,49.32,53,0,Email
9952,611,109,2024-09-22,1,875.77,34,1,Social
9953,413,225,2024-09-04,2,998.2,43,0,Social
9954,182,163,2024-03-01,5,1019.28,20,0,Ads
9955,774,156,2024-01-16,4,333.96,43,1,Social
9956,225,334,2024-05-04,2,347.05,23,0,Direct
9957,818,362,2024-07-10,4,308.71,17,0,Social
9958,274,93,2024-07-31,1,946.97,38,1,Direct
9959,222,279,2024-05-01,5,1190.35,34,0,Email
9960,650,89,2024-02-19,1,126.34,24,0,Direct
9961,823,374,2024-05-24,3,167.86,5,0,Direct
9962,28,150,2024-08-28,5,345.4,39,1,Social
9963,423,347,2024-10-31,2,25.41,31,0,Direct
9964,236,232,2024-08-17,1,1085.53,59,1,Direct
9965,272,122,2024-10-04,1,1102.09,30,0,Direct
9966,912,83,2024-11-26,2,424.98,36,1,Ads
9967,753,392,2024-04-05,4,907.22,12,1,Direct
9968,249,114,2024-05-01,1,766.46,60,0,Social
9969,96,110,2024-09-14,5,225.09,48,1,Ads
9970,9,299,2024-04-08,3,691.94,48,0,Social
9971,267,329,2024-03-31,3,923.64,17,1,Direct
9972,220,86,2024-08-22,3,1117.57,59,1,Direct
9973,332,283,2024-07-25,5,1171.66,52,0,Social
9974,563,154,2024-11-11,1,385.93,53,1,Direct
9975,576,317,2024-01-12,5,1167.33,34,1,Email
9976,685,20,2024-02-03,5,842.28,28,0,Direct
9977,323,351,2024-11-20,2,240.77,22,0,Email
9978,305,61,2024-06-21,1,1146.3,57,0,Ads
9979,472,384,2024-11-13,1,577.35,55,1,Email
9980,564,359,2024-11-11,1,910.96,14,1,Social
9981,609,4,2024-02-11,2,935.2,39,1,Email
9982,545,92,2024-07-11,5,1195.66,49,0,Social
9983,236,98,2024-05-21,5,641.0,45,0,Email
9984,395,354,2024-03-11,2,154.99,11,1,Email
9985,366,8,2024-08-03,4,1145.05,46,0,Social
9986,520,188,2024-03-25,3,257.84,49,1,Direct
9987,116,46,2024-04-22,4,771.27,7,0,Direct
9988,258,325,2024-08-16,2,571.47,55,0,Ads
9989,812,254,2024-06-27,2,782.18,36,1,Direct
9990,175,136,2024-09-14,5,361.45,21,1,Email
9991,616,212,2024-05-08,5,732.41,2,0,Ads
9992,159,333,2024-02-11,3,538.71,17,0,Email
9993,966,35,2024-08-02,5,325.28,50,0,Email
9994,539,320,2024-04-27,2,163.8,3,0,Social
9995,230,357,2024-05-29,5,525.55,22,0,Social
9996,907,153,2024-04-14,2,594.79,21,0,Ads
9997,36,59,2024-01-15,2,226.63,57,1,Email
9998,371,212,2024-11-16,3,799.81,34,1,Direct
9999,778,128,2024-03-08,3,717.92,44,0,Social
10000,277,118,2024-02-22,4,426.96,2,0,Social
10001,677,259,2024-05-11,1,518.95,29,0,Email
10002,896,85,2024-10-10,3,817.42,53,1,Social
10003,696,67,2024-04-12,1,989.64,7,1,Ads
10004,743,45,2024-01-25,3,630.51,17,0,Social
10005,633,226,2024-07-23,3,243.68,32,1,Email
10006,766,327,2024-10-09,3,985.0,46,0,Email
10007,962,322,2024-10-21,5,1010.57,32,1,Social
10008,701,166,2024-01-07,1,1042.93,18,1,Email
10009,188,354,2024-02-10,1,1038.7,6,1,Direct
10010,752,312,2024-05-25,1,366.17,16,0,Direct
10011,321,253,2024-03-26,2,562.97,50,1,Email
10012,639,210,2024-04-25,1,369.65,14,0,Social
10013,770,45,2024-05-27,3,295.52,5,0,Email
10014,666,317,2024-08-31,4,462.28,54,0,Email
10015,701,286,2024-11-03,4,870.69,57,0,Social
10016,274,315,2024-04-19,1,49.54,46,0,Direct
10017,684,362,2024-09-21,5,152.77,42,0,Social
10018,790,48,2024-12-26,5,125.17,28,1,Email
10019,970,39,2024-07-19,3,870.13,24,1,Ads
10020,682,267,2024-05-26,3,1018.62,45,1,Social
10021,510,114,2024-09-07,3,666.0,25,0,Ads
10022,599,22,2024-10-10,4,664.3,34,0,Direct
10023,590,182,2024-05-14,3,661.88,10,0,Social
10024,190,389,2024-08-08,5,493.91,4,1,Ads
10025,481,271,2024-06-01,2,144.51,36,1,Email
10026,777,159,2024-02-15,5,193.7,7,0,Ads
10027,670,143,2024-09-28,5,1190.81,58,0,Direct
10028,492,29,2024-03-06,1,818.4,28,1,Social
10029,911,351,2024-04-20,4,198.99,6,0,Ads
10030,972,267,2024-03-23,2,654.38,43,1,Direct
10031,214,229,2024-12-24,1,724.35,44,1,Ads
10032,330,235,2024-02-24,4,75.83,28,1,Email
10033,659,97,2024-08-19,3,470.75,45,0,Ads
10034,71,138,2024-06-27,1,275.71,27,0,Direct
10035,933,23,2024-02-10,5,554.8,34,1,Email
10036,101,57,2024-12-30,4,553.1,31,1,Direct
10037,604,137,2024-02-15,1,466.72,40,0,Social
10038,859,229,2024-02-08,1,305.74,13,0,Email
10039,404,382,2024-04-05,3,78.55,55,1,Ads
10040,404,315,2024-09-08,1,70.35,46,0,Direct
10041,329,313,2024-01-24,2,793.55,4,1,Ads
10042,63,197,2024-01-02,1,989.32,54,0,Ads
10043,948,225,2024-11-29,1,84.2,44,1,Social
10044,360,113,2024-03-30,1,52.74,18,0,Ads
10045,570,146,2024-11-12,3,428.19,15,0,Email
10046,698,171,2024-04-29,4,771.89,38,1,Direct
10047,390,97,2024-08-31,5,1060.91,20,0,Direct
10048,844,175,2024-02-21,3,633.53,14,0,Ads
10049,871,217,2024-08-29,1,658.1,36,0,Email
10050,397,271,2024-08-28,3,233.73,56,0,Direct
10051,333,387,2024-10-01,2,1090.56,23,0,Social
10052,981,360,2024-04-23,1,1192.62,33,1,Email
10053,102,245,2024-10-17,1,86.83,50,1,Email
10054,521,90,2024-02-07,4,1100.1,5,0,Ads
10055,812,367,2024-07-29,4,132.0,1,1,Social
10056,604,180,2024-08-14,3,1051.84,12,0,Direct
10057,213,86,2024-05-06,4,377.91,59,1,Direct
10058,41,384,2024-05-09,2,245.72,35,0,Email
10059,21,6,2024-09-03,1,295.93,29,0,Email
10060,532,13,2024-02-13,1,672.43,16,1,Email
10061,490,205,2024-08-24,2,936.14,21,0,Social
10062,814,83,2024-01-23,2,231.08,6,1,Email
10063,681,395,2024-10-26,4,1107.99,36,0,Social
10064,258,249,2024-10-18,1,738.94,47,1,Direct
10065,941,344,2024-02-06,5,428.08,40,0,Ads
10066,757,174,2024-02-03,1,1183.69,41,0,Ads
10067,417,104,2024-10-03,3,93.33,39,0,Ads
10068,108,344,2024-11-22,5,713.84,53,1,Ads
10069,659,351,2024-04-09,2,593.98,34,1,Email
10070,11,120,2024-10-01,1,1064.08,59,1,Direct
10071,340,2,2024-08-10,3,61.54,56,1,Ads
10072,947,39,2024-09-16,3,852.99,46,0,Direct
10073,931,123,2024-04-18,2,796.46,32,1,Direct
10074,293,127,2024-08-21,2,867.68,58,0,Social
10075,93,17,2024-03-27,1,382.29,56,1,Social
10076,544,191,2024-06-13,5,992.9,16,1,Email
10077,119,147,2024-06-19,2,879.81,55,0,Email
10078,17,220,2024-03-10,1,930.86,23,1,Social
10079,876,269,2024-07-05,1,719.44,53,1,Ads
10080,956,33,2024-01-04,1,981.29,55,0,Social
10081,658,293,2024-09-22,3,701.05,41,1,Direct
10082,566,24,2024-12-12,3,871.98,18,0,Social
10083,155,48,2024-09-11,4,828.14,20,0,Social
10084,495,16,2024-06-20,3,1076.15,17,0,Social
10085,202,192,2024-12-18,5,354.41,9,0,Social
10086,325,359,2024-12-01,5,109.9,13,0,Social
10087,815,274,2024-09-07,2,882.51,16,0,Social
10088,791,250,2024-04-28,4,670.1,49,0,Email
10089,898,320,2024-06-04,3,157.03,25,1,Ads
10090,587,270,2024-04-28,4,696.19,10,0,Direct
10091,968,120,2024-01-30,4,611.47,58,1,Social
10092,120,38,2024-12-10,3,703.4,18,1,Email
10093,324,117,2024-04-28,5,1043.44,42,1,Ads
10094,921,224,2024-05-02,2,778.61,14,1,Email
10095,152,368,2024-03-11,4,381.22,33,0,Social
10096,850,361,2024-01-21,3,682.74,21,1,Email
10097,494,169,2024-01-21,3,833.61,4,1,Direct
10098,292,107,2024-11-25,5,814.18,29,1,Social
10099,975,13,2024-08-30,4,414.74,46,0,Ads
10100,7,191,2024-11-22,1,1169.1,29,0,Social
10101,741,312,2024-10-02,3,173.82,56,0,Direct
10102,887,312,2024-01-10,2,808.06,16,0,Ads
10103,964,202,2024-11-18,2,1099.48,19,0,Direct
10104,745,214,2024-01-04,2,1124.36,12,1,Social
10105,242,91,2024-04-22,1,178.2,42,0,Social
10106,912,399,2024-08-21,3,500.18,1,0,Social
10107,527,220,2024-06-07,5,456.73,10,1,Email
10108,81,278,2024-09-22,2,935.72,5,1,Social
10109,152,9,2024-06-16,3,240.72,17,0,Direct
10110,9,356,2024-09-01,4,740.06,7,1,Ads
10111,763,317,2024-07-06,5,1191.63,23,0,Direct
10112,720,45,2024-12-31,3,1111.53,24,0,Direct
10113,302,116,2024-04-28,1,714.8,28,1,Email
10114,73,201,2024-12-02,4,722.58,2,1,Social
